"mID","mName","mAdd1","mAdd2","mCity","mZip","mDayNo","mDay","mTime","mInternational","mOpen","mSmoke","mType","mNotes","mAccess","mSpecial"
"20709","Mustard Seed","Old Firehouse","3901 Liberty Heights at Garrison Blvd.","Woodlawn","21207","5","Thu","11:45A","11:45","O","NSM","Discussion","","H","39.325804,-76.68267"
"20709","Mustard Seed","Old Firehouse","3901 Liberty Heights at Garrison Blvd.","Woodlawn","21207","5","Thu","07:15P","19:15","O","NSM","Discussion","","H","39.325804,-76.68267"
"20709","Mustard Seed","Old Firehouse","3901 Liberty Heights at Garrison Blvd.","Woodlawn","21207","6","Fri","11:45A","11:45","O","NSM","Speaker","","H","39.325804,-76.68267"
"20709","Mustard Seed","Old Firehouse","3901 Liberty Heights at Garrison Blvd.","Woodlawn","21207","6","Fri","07:15P","19:15","O","NSM","Speaker","","H","39.325804,-76.68267"
"20709","Mustard Seed","Old Firehouse","3901 Liberty Heights at Garrison Blvd.","Woodlawn","21207","7","Sat","10:30A","10:30","C","M","Discussion","Men","H","39.325804,-76.68267"
"20709","Mustard Seed","Old Firehouse","3901 Liberty Heights at Garrison Blvd.","Woodlawn","21207","7","Sat","12:30P","12:30","C","W","Discussion","Women","H","39.325804,-76.68267"
"20709","Mustard Seed","Old Firehouse","3901 Liberty Heights at Garrison Blvd.","Woodlawn","21207","7","Sat","07:15P","19:15","O","NSM","Discussion","","H","39.325804,-76.68267"
"20709","Mustard Seed","Old Firehouse","3901 Liberty Heights at Garrison Blvd.","Woodlawn","21207","5","Thu","07:00A","07:00","O","NSM","Discussion","","H","39.325804,-76.68267"
"20709","Mustard Seed","Old Firehouse","3901 Liberty Heights at Garrison Blvd.","Woodlawn","21207","6","Fri","07:00A","07:00","O","NSM","Speaker","","H","39.325804,-76.68267"
"20709","Mustard Seed","Old Firehouse","3901 Liberty Heights at Garrison Blvd.","Woodlawn","21207","7","Sat","05:00P","17:00","C","NSM","Discussion","Big Book Study, 1 1/2 hr.","H","39.325804,-76.68267"
"20709","Mustard Seed","Old Firehouse","3901 Liberty Heights at Garrison Blvd.","Woodlawn","21207","7","Sat","07:00A","07:00","O","NSM","Discussion","","H","39.325804,-76.68267"
"20710","New Pilgrim","Pilgrim Lutheran Church","7200 Liberty Rd.","Woodlawn","21207","7","Sat","11:00A","11:00","O","NSM","Discussion","","","39.346169,-76.73709"
"20711","Northwest","Journey of Faith Church; rear ent.","7902 Liberty Rd. (Exit 18 W.)","Windsor Mill","21244","7","Sat","08:00P","20:00","O","NSM","Discussion","","","39.351025,-76.7506"
"20712","Rockdale","Journey in Faith Church; rear ent.","7902 Liberty Rd. (Exit 18 W.)","Milford Mill","21244","3","Tue","08:30P","20:30","O","NSM","Discussion","","","39.351025,-76.7506"
"20713","S.O.S. Liberty Road","Northwest Hospital","5401 Old Court Road, Health Ed Center","Windsor Mill","21133","1","Sun","12:00P","12:00","O","NSM","Discussion","","H","39.352081,-76.799443"
"20901","Agnostics","Mt. Washington Utd. Meth. Church","5800 Cottonworth Ave.","Mt. Washington","21209","6","Fri","08:30P","20:30","O","NSM","Discussion","Agnostic","","39.36647,-76.652088"
"21004","Hopkins","The Church of Christ","530 W. University Pkwy.","Roland Park","21210","2","Mon","12:15P","12:15","O","NSM","Discussion","Step","H","39.337683,-76.624961"
"21004","Hopkins","The Church of Christ","530 W. University Pkwy.","Roland Park","21210","4","Wed","12:15P","12:15","O","NSM","Discussion","Beginner","H","39.337683,-76.624961"
"21004","Hopkins","The Church of Christ","530 W. University Pkwy.","Roland Park","21210","5","Thu","12:15P","12:15","O","NSM","Discussion","Big Book","H","39.337683,-76.624961"
"21004","Hopkins","The Church of Christ","530 W. University Pkwy.","Roland Park","21210","6","Fri","12:15P","12:15","O","NSM","Discussion","","H","39.337683,-76.624961"
"21005","New Cathedral","Cathedral of Mary Our Queen","5300 N. Charles St.","Roland Park","21210","3","Tue","08:30P","20:30","O","NSM","Discussion","","","39.359847,-76.625881"
"21011","Daybreak","First Christian Church","5802 Roland Ave.","Roland Park","21210","2","Mon","07:00A","07:00","O","NSM","Discussion","","","39.368426,-76.634356"
"21011","Daybreak","First Christian Church","5802 Roland Ave.","Roland Park","21210","3","Tue","07:00A","07:00","O","NSM","Discussion","","","39.368426,-76.634356"
"21011","Daybreak","First Christian Church","5802 Roland Ave.","Roland Park","21210","4","Wed","07:00A","07:00","O","NSM","Discussion","Step","","39.368426,-76.634356"
"21011","Daybreak","First Christian Church","5802 Roland Ave.","Roland Park","21210","5","Thu","07:00A","07:00","O","NSM","Discussion","","","39.368426,-76.634356"
"20221","High & Low Sobriety","MCVET","301 N. High St.","Downtown Baltimore","21202","3","Tue","07:00P","19:00","O","NSM","Discussion","","H","39.286321,-76.601805"
"21011","Daybreak","First Christian Church","5802 Roland Ave.","Roland Park","21210","6","Fri","07:00A","07:00","O","NSM","Discussion","","","39.368426,-76.634356"
"21102","Guardian Step","Church of the Guardian Angel","2629 Huntington Ave.","Hampden","21211","2","Mon","07:00P","19:00","O","NSM","Discussion","Step","","39.31977,-76.621519"
"21104","O.D.A.T.","Cathedral of the Incarnation","4 E. University Pkwy & St. Paul St., ent. St. Paul St.","Waverly/Charles Village","21218","3","Tue","08:30P","20:30","O","NSM","Speaker","","H","39.332156,-76.616662"
"21109","Hampden Twelve & Twelve","North Baltimore Mennonite Church","4615 Roland Ave.","Roland Park","21210","5","Thu","07:00P","19:00","C","NSM","Discussion","Step, Tradition","","39.347432,-76.635362"
"21114","Hampden As Bill Sees It","Woodberry Church of the Brethren","36th & Poole Sts.","Hampden","21211","6","Fri","07:00P","19:00","O","NSM","Discussion","As Bill Sees It","","39.330402,-76.637502"
"21205","Govans","Mayors Station","5225 York Rd.","Govans/Rogers Forge","21212","3","Tue","06:00P","18:00","O","NSM","Discussion","Big Book, Step, Tradition","","39.353745,-76.609277"
"21207","Melrose","Church Of The Redeemer","5603 N. Charles St. & Melrose Ave.","Roland Park","21210","7","Sat","06:00P","18:00","C","NSM","Discussion","Step","","39.365261,-76.624199"
"21208","New Hope","Rodgers Forge Utd Meth Church","56 Stevenson La.; basement","Govans/Rogers Forge","21212","2","Mon","08:30P","20:30","O","NSM","Discussion","","","39.38062,-76.6209"
"21211","Regester","Idlewylde United Methodist Church","1000 Regester Ave.","Northwood/Idlewylde","21239","5","Thu","08:30P","20:30","O","NSM","Discussion","","","39.376057,-76.592916"
"21212","Sixth Day","First & St. Stephen's U.C.C.","6915 York Rd.","Govans/Rogers Forge","21212","7","Sat","08:30P","20:30","O","NSM","Discussion","","","39.379353,-76.608165"
"21219","Saturday Morning Sobriety Maintenance","Rodgers Forge Utd. Meth. Church","56 Stevenson La.; basement & 2nd Floor","Govans/Rogers Forge","21212","7","Sat","08:15A","08:15","O","NSM","Discussion","Maint. Steps-10,11,12","","39.38062,-76.6209"
"21219","Saturday Morning Sobriety Maintenance","Rodgers Forge Utd. Meth. Church","56 Stevenson La.; basement & 2nd Floor","Govans/Rogers Forge","21212","7","Sat","08:15A","08:15","O","NSM","Discussion","Beginner's Steps-1,2,3","","39.38062,-76.6209"
"21223","Cedarcroft Big Book","Nativity Episcopal Church","419 Cedarcroft & York Rd.","Govans/Rogers Forge","21212","3","Tue","07:00P","19:00","O","NSM","Discussion","BB/last Tue. Other AA Lit","H","39.36834,-76.610855"
"22410","Highlandtown Friday Morning","St. Casimir's Meeting Room","2736 O'Donnell St.","Canton/Highlandtown","21224","6","Fri","11:00A","11:00","O","NSM","Discussion","","","39.280153,-76.576899"
"21308","Montebello Monday","St. Francis Church Hall","3615 Harford Rd. & Chesterfield Ave.","Baltimore","21213","2","Mon","06:30P","18:30","O","NSM","Discussion","Speaker/Chip","","39.331243,-76.579797"
"21311","New Start","Berea Lutheran Church","2214-16 E. Oliver St.","Baltimore","21213","2","Mon","05:30P","17:30","O","NSM","Discussion","","","39.307883,-76.586803"
"21316","Mount Calvary","Mt. Calvary Free Will Baptist Ch.","1607 E. Oliver St.","Baltimore","21213","5","Thu","07:00P","19:00","O","NSM","Discussion","","","39.307187,-76.596211"
"21401","Armistead","Faith Community United Methodist","5315 Harford Rd.; enter on Gibbons Ave.","Hamilton","21214","3","Tue","08:30P","20:30","O","NSM","Speaker","","","39.350402,-76.562015"
"21402","But For The Grace of God","St. John's Lutheran Church","8808 Harford Rd.","Parkville","21234","3","Tue","07:00P","19:00","O","NSM","Discussion","","H","39.384534,-76.534019"
"21404","Free To Be Me Women's","Episcopal Church of the Messiah","5801 Harford Rd. & White Ave.","Hamilton","21214","4","Wed","07:00P","19:00","O","W","Discussion","Women, chip","","39.35495,-76.558961"
"21405","Chance To Grow","St. Anthony's Church","4414 Frankford Ave.; rectory basement","Baltimore","21206","1","Sun","09:30A","09:30","O","NSM","Discussion","","H","39.337112,-76.550749"
"20601","St. Anthony's Mid-Day","St. Anthony's Church","4414 Frankford Ave.; rectory basement","Baltimore","21206","3","Tue","12:00P","12:00","O","NSM","Discussion","","H","39.337092,-76.550746"
"21412","Putty Hill","Immaculate Heart of Mary","8501 Loch Raven Blvd. at Joan Ave.","Towson","21286","1","Sun","06:30P","18:30","O","NSM","Discussion","","H","39.391582,-76.563313"
"21507","Shalom","St. Charles Borromeo-Rectory","101 Church Lane-rear bsmnt ent.","Pikesville","21208","4","Wed","08:30P","20:30","O","NSM","Discussion","","","39.374331,-76.726133"
"21702","Claver","St. Peter Claver Church","1500 N. Fremont Ave.; auditorium","Baltimore","21217","3","Tue","07:15P","19:15","O","NSM","Discussion","","","39.305692,-76.638299"
"21707","Omega","Zion A.M.E. Church","1128 Pennsylvania Ave.","Downtown Baltimore","21201","2","Mon","07:00P","19:00","C","NSM","Discussion","","","39.296337,-76.621054"
"21801","ABC","First English Lutheran Church","3807 N. Charles St. & 39th St.; rear ent.","Waverly/Charles Village","21218","1","Sun","07:00P","19:00","O","NSM","Discussion","Beginner Step","H","39.335412,-76.618103"
"21801","ABC","First English Lutheran Church","3807 N. Charles St. & 39th St.; rear ent.","Waverly/Charles Village","21218","5","Thu","08:00P","20:00","O","NSM","Discussion","","H","39.335412,-76.618103"
"21801","ABC","First English Lutheran Church","3807 N. Charles St. & 39th St.; rear ent.","Waverly/Charles Village","21218","6","Fri","07:15P","19:15","C","NSM","Discussion","Big Book Study","H","39.335412,-76.618103"
"78405","Eldersburg Noon","St. Joseph's Church","915 Liberty Rd. Rm. 12","Sykesville/Eldersburg","21784","6","Fri","12:00P","12:00","O","NSM","Discussion","Step","","39.437908,-77.029329"
"21810","Early Bird","Weisman House","2523 Maryland Ave.","Waverly/Charles Village","21218","2","Mon","06:45A","06:45","O","NSM","Discussion","","","39.318898,-76.61805"
"21810","Early Bird","Weisman House","2523 Maryland Ave.","Waverly/Charles Village","21218","3","Tue","06:45A","06:45","O","NSM","Discussion","","","39.318898,-76.61805"
"21810","Early Bird","Weisman House","2523 Maryland Ave.","Waverly/Charles Village","21218","4","Wed","06:45A","06:45","O","NSM","Discussion","","","39.318898,-76.61805"
"21810","Early Bird","Weisman House","2523 Maryland Ave.","Waverly/Charles Village","21218","5","Thu","06:45A","06:45","O","NSM","Discussion","","","39.318898,-76.61805"
"21810","Early Bird","Weisman House","2523 Maryland Ave.","Waverly/Charles Village","21218","6","Fri","06:45A","06:45","O","NSM","Discussion","","","39.318898,-76.61805"
"21813","Genesis Women's","Cathedral of the Incarnation","4 E. University Pkwy; ent. on Charles St.","Waverly/Charles Village","21218","3","Tue","06:30P","18:30","O","W","Discussion","Women","","39.332156,-76.616662"
"21815","ME","Second Presbyterian Church","4200 St. Paul St.","Guilford","21218","2","Mon","08:30P","20:30","O","NSM","Discussion","","H","39.340289,-76.618105"
"21818","Newcomers","First English Lutheran Church","3807 N. Charles St. & 39th St.; rear ent.","Waverly/Charles Village","21218","3","Tue","08:30P","20:30","O","G","Discussion","Gay","H","39.335412,-76.618103"
"21821","Page 449","Weisman House","2523 Maryland Ave.; rear ent.","Waverly/Charles Village","21218","1","Sun","09:45A","09:45","O","NSM","Discussion","","","39.318898,-76.61805"
"21824","Seventy Times Seven","Marian House","949 Gorsuch Ave.","Baltimore","21218","4","Wed","08:00P","20:00","O","W","Discussion","Women/Ring doorbell","","39.325831,-76.602963"
"21839","S.O.D.A.T.","First English Lutheran Church","3807 N. Charles St. & 39th St.;rear ent.","Waverly/Charles Village","21218","7","Sat","08:00P","20:00","O","NSM","Discussion","","H","39.335412,-76.618103"
"22005","Red Rose","Piney Grove Methodist Church","201 Bowley's Quarters Rd.& Carroll Island","Middle River","21220","2","Mon","07:30P","19:30","O","NSM","Discussion","","","39.337453,-76.397596"
"22007","Victory Villa","Orems United Methodist Church","1020 Orems Road","Middle River","21220","3","Tue","08:00P","20:00","O","NSM","Discussion","chip","H","39.336306,-76.45699"
"22009","The Third Tradition","Ebenezer United Methodist Church","6601 Ebenezer Rd.","Middle River","21220","7","Sat","07:00P","19:00","O","NSM","Discussion","","","39.362733,-76.388177"
"22010","Fresh Start","Eastern Family Resource Center","9100 Franklin Square Dr.","Rosedale","21237","3","Tue","06:30P","18:30","O","NSM","Speaker","","","39.358287,-76.468562"
"22010","Fresh Start","Eastern Family Resource Center","9100 Franklin Square Dr.","Rosedale","21237","4","Wed","06:30P","18:30","O","NSM","Speaker","","","39.358287,-76.468562"
"20221","High & Low Sobriety","MCVET","301 N. High St.","Downtown Baltimore","21202","5","Thu","07:00P","19:00","O","NSM","Discussion","","H","39.286321,-76.601805"
"22102","Essex Eye Opener","St. Clare Church Rectory","714 Myrth Ave.; off Marlyn Ave.","Essex","21221","5","Thu","11:00A","11:00","O","NSM","Discussion","","","39.316046,-76.470296"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","6","Fri","12:30P","12:30","O","NSM","Discussion","","H","39.30812,-76.476267"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","1","Sun","12:30P","12:30","O","NSM","Discussion","","H","39.30812,-76.476267"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","1","Sun","08:30P","20:30","O","NSM","Discussion","Big Book","H","39.30812,-76.476267"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","2","Mon","06:30P","18:30","O","NSM","Discussion","","H","39.30812,-76.476267"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","7","Sat","12:30P","12:30","O","NSM","Discussion","","H","39.30812,-76.476267"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","3","Tue","08:30P","20:30","O","NSM","Discussion","","H","39.30812,-76.476267"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","4","Wed","12:30P","12:30","O","NSM","Discussion","","H","39.30812,-76.476267"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","4","Wed","08:30P","20:30","O","NSM","Discussion","Beginner, Step 1,2,3","H","39.30812,-76.476267"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","5","Thu","06:30P","18:30","O","NSM","Discussion","Newcomer","H","39.30812,-76.476267"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","5","Thu","08:30P","20:30","C","NSM","Discussion","","H","39.30812,-76.476267"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","6","Fri","08:30P","20:30","O","NSM","Discussion","","H","39.30812,-76.476267"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","2","Mon","08:30P","20:30","O","NSM","Discussion","Twelve & Twelve","H","39.30812,-76.476267"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","6","Fri","10:15P","22:15","O","NSM","Discussion","Chip","H","39.30812,-76.476267"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","7","Sat","04:00P","16:00","O","NSM","Discussion","Big Book","H","39.30812,-76.476267"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","7","Sat","10:15P","22:15","O","NSM","Discussion","","H","39.30812,-76.476267"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","7","Sat","08:30P","20:30","O","NSM","Discussion","","H","39.30812,-76.476267"
"22103","Over The Rainbow","Building; behind the Amber Lounge","6 Taylor Avenue, off 400 blk. of Eastern Ave.","Essex","21221","3","Tue","12:30P","12:30","O","NSM","Discussion","","H","39.30812,-76.476267"
"22106","We Help","Essex United Methodist Church","524 Maryland Ave.","Essex","21221","6","Fri","07:00P","19:00","O","NSM","Discussion","Speaker, Chip","","39.308236,-76.473469"
"22108","New Eastern","Essex United Methodist Church","524 Maryland Ave.","Essex","21221","4","Wed","07:00P","19:00","O","NSM","Discussion","Speaker/chip","","39.308236,-76.473469"
"22110","Orems Road","Orems United Methodist Church","1020 Orems Rd.","Middle River","21220","5","Thu","07:00P","19:00","O","NSM","Discussion","","","0"
"22112","Working With Others","Holy Trinity Episcopal Church","1131 Mace Ave.","Essex","21221","3","Tue","07:30P","19:30","C","NSM","Discussion","Step 1,2,3","","39.326733,-76.470654"
"22201","Happy, Joyous and Free","St. Timothy's Church","2120 Dundalk Ave. & Willow Spring Rd.","Dundalk","21222","5","Thu","08:30P","20:30","O","NSM","Discussion","","","39.26477,-76.527797"
"22202","Dundalk","Dundalk Methodist Church","6903 Mornington Rd.","Dundalk","21222","3","Tue","08:30P","20:30","O","NSM","Speaker","","","39.255722,-76.519814"
"22206","Pointers","Dundalk Methodist Church","6903 Mornington Rd.","Dundalk","21222","6","Fri","08:30P","20:30","O","NSM","Discussion","","","39.255735,-76.51982"
"22207","Retread","Saint Rita's School Cafeteria","2907 Dunleer Rd., enter on Dunglow","Dundalk","21222","1","Sun","08:30P","20:30","O","NSM","Discussion","","","39.256318,-76.522124"
"22209","Waterview","Watersedge Baptist Church","3483 Liberty Pkwy.","Dundalk","21222","2","Mon","08:30P","20:30","O","NSM","Discussion","","","39.2459,-76.508767"
"22209","Waterview","Watersedge Baptist Church","3483 Liberty Pkwy.","Dundalk","21222","7","Sat","11:00A","11:00","O","NSM","Discussion","","","39.2459,-76.508767"
"22209","Waterview","Watersedge Baptist Church","3483 Liberty Pkwy.","Dundalk","21222","7","Sat","08:30P","20:30","O","NSM","Discussion","","","39.2459,-76.508767"
"22306","Westside","St. Benedict's R.C. Church","2612 Wilkens Ave.- rear entrance","Baltimore","21223","5","Thu","08:00P","20:00","O","NSM","Discussion","","","39.278868,-76.657011"
"22406","Monday Night Big Book Study","Nazareth Lutheran Church","3401 Bank St. & Highland Ave.","Canton/Highlandtown","21224","2","Mon","08:30P","20:30","O","NSM","Discussion","Big Book","","39.287575,-76.568568"
"22408","Guide to Recovery 12 Step","St. Casimir Church","2736 O'Donnell Street","Canton/Highlandtown","21224","1","Sun","07:00P","19:00","O","NSM","Discussion","Step","","9.280152,-76.576874"
"20134","Legal Professionals","Maryland State Bar Center","520 W. Fayette St.","Downtown Baltimore","21201","5","Thu","06:30P","18:30","O","NSM","Discussion","","H","39.290416,-76.623397"
"22906","Open Door","Church of the Holy Apostles","4922 Leeds Ave., use the white door","Arbutus/Halethorpe","21227","3","Tue","07:00P","19:00","O","NSM","Discussion","","","39.255269,-76.692553"
"15733","Bond & Green","St Pauls United Church of Christ","17 Bond & Green Street","Westminster","21157","6","Fri","12:00P","12:00","C","NSM","Discussion","Step","","39.575669,-76.998548"
"15733","Bond & Green","St Pauls United Church of Christ","17 Bond & Green Street","Westminster","21157","6","Fri","08:00P","20:00","C","NSM","Speaker","","","39.575669,-76.998548"
"22419","Seekers","Salem United Methodist Church","3405 Gough Street","Baltimore","21224","4","Wed","08:30P","20:30","O","NSM","Discussion","","","39.288588,-76.568418"
"22421","Sunday Breakfast at 857 Club","857 Club","100 S. Haven St.","Canton/Highlandtown","21224","1","Sun","11:30A","11:30","O","NSM","Discussion","","","39.291341,-76.562818"
"22425","Twelve Steps To Life","Sacred Heart of Jesus Christ","600 S. Conkling Street","Baltimore","21224","3","Tue","07:00P","19:00","O","NSM","Discussion","Step","","39.285069,-76.56742"
"22428","Canton Saturday Morning Beginners","Messiah Lutheran Church","1025 S. Potomac St.","Canton/Highlandtown","21224","7","Sat","11:00A","11:00","O","NSM","Discussion","Beginner Step","","39.280255,-76.57373"
"22478","Believe In Recovery","857 Club","100 S. Haven St.","Canton/Highlandtown","21224","6","Fri","07:00P","19:00","O","NSM","Discussion","Topic","H","39.291341,-76.562818"
"23406","No Equal","St. Andrew's Lutheran Church","1201 Taylor Ave.","Parkville","21234","6","Fri","10:00P","22:00","O","NSM","Discussion","","","39.382971,-76.57198"
"15805","Epiphany","St. Paul's United Church","17 Bond St.","Westminster","21157","4","Wed","07:00P","19:00","C","NSM","Discussion","B.B. Step, Trad.1st Wed.","","39.575927,-76.998093"
"22221","Covered By Grace","Community of Christ Church","3000 Baybriar Rd./cor. Sollers Pt. & Merritt Blvd.","Dundalk","21222","7","Sat","07:00P","19:00","O","NSM","Discussion","Step","H","39.257114,-76.511762"
"22458","Canton Wednesday Night","St. Casimir's Meeting Room","2736 O'Donnell St. (bet. Lakewood & Kenwood)","Canton/Highlandtown","21224","4","Wed","07:00P","19:00","O","NSM","Discussion","","","39.280153,-76.576899"
"22501","Brooklyn Keep Coming Back","St. John's Lutheran Church","224 Washburn Ave. & 3rd St.","Brooklyn","21225","5","Thu","07:00P","19:00","O","NSM","Discussion","","","39.236047,-76.60822"
"22502","Brooklyn Monday Night","St. John's Lutheran Church","224 Washburn Ave. & 3rd St.","Brooklyn","21225","2","Mon","08:00P","20:00","O","NSM","Discussion","","","39.237859,-76.603325"
"22503","Brooklyn Saturday","St. Rose of Lima Church","3803 4th St. & Washburn Ave.","Brooklyn","21225","7","Sat","07:30P","19:30","C","NSM","Discussion","","","39.235194,-76.606472"
"21015","Evergreen","Cohn Hall, Loyola College","4501 North Charles Street","Govans/Rogers Forge","21212","1","Sun","11:00A","11:00","O","NSM","Discussion","Speaker","","39.345683,-76.618673"
"22505","Brooklyn Sunday","St. John's Lutheran Church","224 Washburn Ave. & 3rd St.","Brooklyn","21225","1","Sun","01:00P","13:00","O","NSM","Discussion","","","39.23568,-76.608071"
"22506","Cherry Hill","St. Veronica's Church","804 Cherry Hill Rd.","Brooklyn","21225","1","Sun","04:00P","16:00","O","NSM","Discussion","","","39.249268,-76.625888"
"22510","Looking Forward","Harbor Hospital","3001 S. Hanover St.; 1st fl.-102-S","Brooklyn","21225","1","Sun","07:00P","19:00","O","NSM","Discussion","","H","39.251594,-76.613782"
"22510","Looking Forward","Harbor Hospital","3001 S. Hanover St.; 1st fl.-102-S","Brooklyn","21225","6","Fri","07:00P","19:00","O","NSM","Discussion","","","39.251594,-76.613782"
"22511","Over The Hump","Brooklyn Heights Methodist Church","110 Townsend Ave.","Brooklyn","21225","4","Wed","08:00P","20:00","O","NSM","Discussion","","","39.225605,-76.611496"
"22518","Brooklyn Big Book","St. John's Lutheran Church","224 Washburn Ave. & 3rd St.","Brooklyn","21225","1","Sun","07:00P","19:00","O","NSM","Discussion","","","39.236047,-76.60822"
"22601","Curtis Bay Monday Noon","St. John's Lutheran Church","224 Washburn Ave.","Brooklyn","21225","2","Mon","12:00P","12:00","O","NSM","Discussion","","H","39.221029,-76.598915"
"22603","City County","Brooklyn Heights Methodist Church","110 Townsend Ave.","Brooklyn","21225","6","Fri","07:30P","19:30","O","NSM","Discussion","","H","39.225614,-76.611489"
"22701","Arbutus Sobriety","Holy Nativity Lutheran Church","1200 Linden & Shelbourne Aves.","Arbutus/Halethorpe","21227","4","Wed","08:30P","20:30","O","NSM","Discussion","","","39.254798,-76.699928"
"22702","Arbutus Sunday Night","Holy Nativity Lutheran Church","1200 Linden & Shelbourne Aves.","Arbutus/Halethorpe","21227","1","Sun","08:00P","20:00","O","NSM","Discussion","Step,last Sun./month","","39.254798,-76.699928"
"22703","As Bill Sees It","Holy Nativity Lutheran Church","1200 Linden & Shelbourne Aves.","Arbutus/Halethorpe","21227","2","Mon","05:30P","17:30","O","NSM","Discussion","","H","39.254798,-76.699928"
"22704","Elkridge Monday Night","Grace Episcopal Parish Hall","6725 Montgomery Rd. & Landing Rd.","Elkridge","21075","2","Mon","08:30P","20:30","O","NSM","Discussion","","","39.211988,-76.747923"
"22705","Empathy","St. Clement's Church Rectory Hall","2700 Washington Ave. & 3rd. Ave.","Arbutus/Halethorpe","21227","3","Tue","08:00P","20:00","O","NSM","Discussion","","","39.243771,-76.661094"
"22707","Grow With Us","Patronage Of the Mother of God Church","1260 Stevens Ave.-near Linden & Highview","Arbutus/Halethorpe","21227","2","Mon","08:30P","20:30","O","NSM","Discussion","","","39.252089,-76.697099"
"22709","Harmans Monday Night","Wesley Grove Methodist Church","1320 Dorsey Rd.; @ Rts. 713 & 170","Dorsey","21077","2","Mon","08:30P","20:30","O","NSM","Discussion","","","39.158478,-76.697366"
"22718","Elkridge Sunday","St. Augustine Church","5976 Old Washington Rd.","Elkridge","21075","1","Sun","06:30P","18:30","O","NSM","Discussion","","","39.211218,-76.71464"
"22802","Catonsville Beginners","St. Paul's Lutheran Church","2001 Old Frederick Rd. (off Rolling Rd.)","Catonsville","21228","5","Thu","07:30P","19:30","C","NSM","Discussion","","","39.278592,-76.759911"
"22803","Catonsville Courage To Change","Salem Lutheran Church","905 Frederick Rd. & Newburgh Ave.; rear","Catonsville","21228","1","Sun","08:00P","20:00","O","NSM","Discussion","","","39.270973,-76.73594"
"22804","Catonsville Discussion","Salem Lutheran Church","905 Frederick Rd. & Newburgh Ave.; rear","Catonsville","21228","3","Tue","08:00P","20:00","O","NSM","Discussion","","H","39.270973,-76.73594"
"22808","Catonsville Noon","Catonsville Baptist Church","1004 Frederick Rd.","Catonsville","21228","2","Mon","12:00P","12:00","O","NSM","Discussion","","H","39.27079,-76.73808"
"22808","Catonsville Noon","Catonsville Baptist Church","1004 Frederick Rd.","Catonsville","21228","6","Fri","12:00P","12:00","O","NSM","Discussion","","H","39.27079,-76.73808"
"22810","Catonsville Step","Christian Temple","5820 Edmondson Ave. & Academy Rd.","Catonsville","21228","6","Fri","08:00P","20:00","C","NSM","Discussion","Step","","39.281096,-76.716881"
"22815","How It Works","Catonsville Methodist Church","6 Melvin Ave., 3rd fl., school","Catonsville","21228","7","Sat","12:00P","12:00","O","NSM","Discussion","","","39.270999,-76.736964"
"22816","Lighthouse","Catonsville Methodist Church","6 Melvin Ave.; Room 206 church bldg.","Catonsville","21228","1","Sun","01:30P","13:30","O","NSM","Discussion","","","39.271007,-76.73695"
"22817","New Beginning Women's","Salem Lutheran Church","905 Frederick Rd. & Newburgh Ave.; rear","Catonsville","21228","2","Mon","08:00P","20:00","O","W","Discussion","Women","","39.270973,-76.73594"
"22818","Sunday Morning Big Book","Sheppard Pratt at Ellicott City-chapel","4100 College Ave.","Ellicott City","21043","1","Sun","10:00A","10:00","O","NSM","Discussion","Big Book","H","39.257162,-76.790394"
